,z_mean_inferred,z_std_inferred
983,-0.074685,0.053267796
984,0.07180937,0.034012247
985,0.024094228,0.034758728
986,0.13335201,0.040330082
987,0.19886959,0.038926393
988,-0.13403206,0.040573705
989,-0.07613517,0.072910815
990,0.62328726,0.032145277
991,-0.09970653,0.043710392
992,1.6050537,0.14737913
993,1.6297655,0.045806576
994,-0.18668558,0.086055554
995,1.0040429,0.047493644
996,0.76913506,0.033469282
997,0.43171233,0.04084164
998,2.00196,0.039241765
999,0.87179375,0.03692487
1000,-0.015403395,0.03861803
1001,0.45659184,0.037692368
1002,0.87645864,0.040771257
1003,0.22339846,0.046801437
1004,0.523009,0.04407753
1005,0.9491986,0.04004586
1006,0.25493756,0.035604164
1007,-0.19207267,0.036687367
1008,0.8788436,0.041876774
1009,0.5280578,0.06734871
1010,0.6470809,0.03801995
1011,0.16752322,0.049496952
1012,1.2519033,0.04452789
1013,1.511889,0.04591771
1014,2.5338967,0.03737616
1015,-0.084847316,0.03910616
1016,2.5809894,0.038643263
1017,0.18712562,0.080541655
1018,0.2401122,0.04556753
1019,-0.08249684,0.030123528
1020,0.036734585,0.037025277
1021,1.5373484,0.04528844
1022,1.1807964,0.040038303
1023,0.06121815,0.04872461
1024,1.1662595,0.041180093
1025,1.1170651,0.0488462
1026,0.20696135,0.043610424
1027,0.752622,0.02782921
1028,0.9173478,0.052948788
1029,0.48440823,0.03189417
1030,0.8921091,0.044613853
1031,0.18023595,0.03903061
1032,0.2604356,0.046872076
1033,1.4711941,0.21061131
1034,0.3997842,0.034681123
1035,1.2843481,0.041249644
1036,0.047838543,0.03735905
1037,0.15482873,0.04674956
1038,0.15029138,0.042032808
1039,-0.010379958,0.039152816
1040,0.10092994,0.040981475
1041,2.7343402,0.03679504
1042,0.19103348,0.049011823
1043,0.11636865,0.06374276
1044,0.03636631,0.035282925
1045,-0.01332911,0.050120972
1046,0.27214396,0.034184724
1047,0.002101434,0.037041012
1048,0.50644976,0.04190547
1049,3.0820632,0.045723446
1050,-0.05400142,0.044620465
1051,0.6718134,0.037661944
1052,0.097260766,0.033471245
1053,0.95099,0.049672898
1054,1.1203893,0.0708493
1055,1.4096969,0.042560063
1056,1.7938452,0.03409716
1057,0.20199388,0.04513348
1058,0.20244841,0.045920555
1059,0.045197483,0.03787408
1060,1.9293182,0.046299066
1061,0.36245307,0.03222308
1062,-0.27739066,0.07597834
1063,1.2748008,0.0731361
1064,0.26260462,0.04041355
1065,0.032282203,0.08254992
1066,-0.21515928,0.079203345
1067,1.504805,0.041009735
1068,0.96627086,0.039640803
1069,0.88586134,0.035244375
1070,0.111787595,0.04642198
1071,-0.010124437,0.03885542
1072,-0.01499614,0.041284647
1073,0.5492388,0.041406006
1074,0.6723829,0.03594405
1075,0.27940324,0.09404285
1076,0.03615658,0.045773096
1077,-0.15869318,0.08212263
1078,0.063979276,0.038637873
1079,0.5804014,0.055784643
1080,0.2372418,0.036668867
1081,-0.1507543,0.087102436
1082,-0.036963973,0.043677524
1083,1.0652539,0.036308423
1084,0.6605444,0.036889024
1085,0.6731633,0.048286926
1086,0.09210908,0.041776627
1087,0.19341418,0.031871535
1088,0.33881113,0.03164242
1089,0.14199968,0.043973498
1090,0.60805225,0.04588127
1091,0.42533535,0.04180544
1092,1.2369212,0.036725517
1093,0.31706133,0.0396133
1094,-0.19611076,0.05773598
1095,1.1072632,0.034998644
1096,0.016658485,0.040601518
1097,-0.021092938,0.06654676
1098,0.56137383,0.03867996
1099,2.9107172,0.038216867
1100,0.0197954,0.038055643
1101,-0.21610235,0.06188851
1102,0.41559815,0.040816575
1103,1.7741249,0.041204803
1104,0.58011556,0.035029493
1105,-0.036020238,0.08573119
1106,0.27917495,0.04157229
1107,0.6176567,0.035242647
1108,0.12844345,0.08266122
1109,0.38501456,0.048100058
1110,-0.14658646,0.043022975
1111,-0.089067996,0.07674902
1112,0.8518139,0.035227228
1113,0.75754666,0.037818644
1114,0.3595052,0.045948565
1115,-0.23686402,0.07669934
1116,-0.16398206,0.04133246
1117,0.45895132,0.034428574
1118,0.14059144,0.050482366
1119,-0.055033244,0.047322884
1120,0.27327988,0.030292973
1121,3.1905665,0.040664133
1122,2.029592,0.06658111
1123,0.0043658013,0.04575078
1124,-0.018214194,0.033823498
1125,-0.041513022,0.0853277
1126,1.451373,0.05116184
1127,0.09209289,0.04938678
1128,-0.25497824,0.07229919
1129,-0.05976583,0.038753472
1130,1.7608858,0.047160733
1131,0.013520397,0.029304583
1132,0.9994917,0.04279366
1133,0.24483763,0.041392967
1134,0.2528441,0.064291224
1135,0.50743127,0.04949241
1136,0.43426585,0.053571112
1137,2.5759912,0.036423374
1138,1.0913475,0.031499077
1139,0.75340223,0.045810334
1140,-0.12676772,0.044456054
1141,-0.09205194,0.03678573
1142,-0.008366656,0.034101658
1143,-0.14322123,0.03390151
1144,0.30148035,0.04648525
1145,0.23207651,0.03396858
1146,-0.08531703,0.07771127
1147,-0.056534726,0.04707021
1148,0.42629698,0.048294764
1149,1.3650092,0.051393665
1150,1.347876,0.032653425
1151,-0.19750747,0.07360457
1152,-0.110722825,0.038483832
1153,0.042334713,0.04608279
1154,0.3388181,0.038509864
1155,0.31281292,0.042234533
1156,1.130908,0.038337335
1157,1.407047,0.04431568
1158,0.518662,0.04858494
1159,0.20781538,0.03746975
1160,0.4150299,0.038540035
1161,0.3174857,0.045435626
1162,-0.0472414,0.039834872
1163,1.528622,0.04235109
1164,0.1998876,0.0315149
1165,0.57901436,0.041967425
1166,1.3184648,0.046523027
1167,-0.052596774,0.04321434
1168,1.4906199,0.04020699
1169,0.87622046,0.049216457
1170,1.1752304,0.039743684
1171,1.7361077,0.036707707
1172,-0.04284964,0.0396188
1173,0.20119101,0.03879338
1174,0.020515995,0.04119908
1175,-0.03280802,0.09051213
1176,0.65912473,0.04312757
1177,-0.03081733,0.040070254
1178,-0.050217744,0.04126646
1179,0.27032992,0.04306774
1180,0.03836843,0.039790656
1181,0.22632536,0.09014989
1182,0.44711939,0.049610395
1183,0.51855296,0.033670552
1184,0.5096635,0.035670888
1185,1.1297208,0.047392804
1186,1.5230495,0.04476228
1187,0.33298725,0.03828307
1188,0.6518997,0.06297206
1189,1.722056,0.0369251
1190,-0.14760585,0.04331149
1191,1.0550784,0.039881267
1192,-0.018753551,0.0661832
1193,-0.038236864,0.060894307
1194,1.3929834,0.05021666
1195,0.3562273,0.04275471
1196,0.0430792,0.040292297
1197,-0.009772648,0.037869032
1198,-0.022307765,0.03693176
1199,-0.2635478,0.09388117
1200,0.19760406,0.053072922
1201,-0.12042213,0.04177937
1202,0.19046453,0.04173821
1203,0.18311183,0.03541882
1204,-0.041713405,0.042775042
1205,0.033745766,0.04227853
1206,1.0875722,0.043246422
1207,1.1273142,0.038383223
1208,1.0384417,0.034808237
1209,0.6050335,0.039517738
1210,0.27279887,0.03785583
1211,0.14574541,0.058369726
1212,0.04613001,0.061026543
1213,0.5831352,0.034921978
1214,2.2565951,0.045332756
1215,0.38694063,0.034910697
1216,0.8547811,0.046198104
1217,-0.11739533,0.08384869
1218,1.0341359,0.031705018
1219,0.12386776,0.04368654
1220,0.63419056,0.035001177
1221,0.10360426,0.03593531
1222,0.71409637,0.04619321
1223,0.00067531643,0.042610325
1224,0.34530094,0.043243453
1225,-0.049736697,0.036362797
1226,-0.055180263,0.07119585
1227,0.08059564,0.045845404
1228,0.38773802,0.04352095
1229,1.0109484,0.034550194
1230,1.9601824,0.045534495
1231,0.04811597,0.041661598
1232,-0.1738968,0.035507757
1233,-0.18803285,0.038896352
1234,-0.2551247,0.03737823
1235,0.28445107,0.040288173
1236,0.44593987,0.03372588
1237,0.15918858,0.032529842
1238,-0.1566393,0.042485915
1239,0.37082157,0.043679237
1240,0.3829257,0.049472444
1241,0.4667566,0.04501451
1242,2.5104108,0.043996993
1243,0.16457036,0.041511
1244,0.39870477,0.042166308
1245,0.8291247,0.042357717
1246,0.8810853,0.035701487
1247,0.40039748,0.05641557
1248,0.26231775,0.034139674
1249,0.6016706,0.03863225
1250,0.22214636,0.044447158
1251,0.4799565,0.03458693
1252,1.4238411,0.037048597
1253,-0.12529622,0.03231219
1254,0.26141733,0.041264284
1255,0.15341349,0.036999427
1256,0.16579624,0.046373155
1257,0.019129442,0.038769875
1258,1.4824356,0.04245758
1259,0.9734527,0.041714083
1260,0.3845694,0.034738116
1261,-0.031960424,0.0832707
1262,0.73542196,0.07598685
1263,1.3635907,0.039327845
1264,0.14318901,0.039468348
1265,0.44265455,0.038313124
1266,2.1542718,0.90979904
1267,-0.16023897,0.06971545
1268,1.5957696,0.046859566
1269,0.045177095,0.034881223
1270,-0.1721981,0.08499215
1271,1.0067044,0.041785087
1272,2.5801084,0.036947273
1273,0.61429155,0.041504133
1274,1.3250911,0.038059086
1275,2.497724,0.04068977
1276,-0.15185113,0.08082482
1277,-0.043065894,0.045731306
1278,-0.11237851,0.037015397
1279,-0.16029732,0.03934114
1280,-0.084602006,0.04183379
1281,0.36914915,0.0322165
1282,0.010529958,0.04309811
1283,1.1916267,0.0427498
1284,-0.12528251,0.049768634
1285,-0.13767676,0.041679095
1286,0.102548376,0.034493994
1287,0.40827948,0.036650363
1288,0.5513695,0.043798137
1289,0.3237321,0.04093685
1290,0.7989754,0.042485915
1291,1.3753864,0.04113147
1292,-0.036237366,0.03549637
1293,1.0719587,0.08194374
1294,0.090641595,0.04195748
1295,1.9457633,0.043100853
1296,-0.12809508,0.0363859
1297,1.5964305,0.2573898
1298,-0.04413081,0.037992753
1299,1.5044345,0.21486504
1300,-0.1391082,0.037924927
1301,1.423219,0.08843076
1302,0.35819036,0.03774506
1303,1.2689615,0.0367485
1304,1.1579664,0.037931126
1305,0.39098504,0.043496866
1306,0.73428726,0.076974325
1307,1.1242973,0.03234127
1308,-0.044788424,0.042161163
1309,0.10048233,0.038541988
1310,0.027286917,0.03506725
1311,0.12879224,0.060130946
1312,-0.008519987,0.039248988
1313,-0.11559362,0.0760486
1314,0.016287066,0.027139606
1315,0.46615902,0.037905645
1316,0.5909847,0.047237605
1317,0.33825895,0.042374745
1318,0.2466354,0.036567967
1319,0.22689728,0.03356416
1320,0.21650305,0.043787412
1321,2.1306722,0.037745174
1322,0.5094558,0.055977866
1323,0.46863323,0.037808426
1324,0.64233625,0.03602064
1325,1.9258453,0.032110877
1326,1.4034796,0.038289953
1327,-0.19670197,0.06197837
1328,1.13867,0.07475382
1329,0.3446166,0.03346179
1330,0.09326082,0.045124136
1331,-0.0028568483,0.047055878
1332,0.4199339,0.04058103
1333,1.4812486,0.21870753
1334,0.64407825,0.033362985
1335,0.13863139,0.037342053
1336,0.1683702,0.034322727
1337,0.99877053,0.039402798
1338,1.6100211,0.20784055
1339,1.2368807,0.035414793
1340,0.35491475,0.042851567
1341,0.28876716,0.04188192
1342,3.3992991,0.07528998
1343,-0.03943113,0.03294483
1344,0.033145163,0.047537297
1345,-0.05001462,0.03728291
1346,0.5051838,0.04390664
1347,0.52340674,0.040968888
1348,0.106325045,0.06832916
1349,-0.031937156,0.046618495
1350,0.50224924,0.046214383
1351,0.30798,0.041278698
1352,0.5783445,0.034020316
1353,0.1477614,0.045659557
1354,0.0027437126,0.0841238
1355,0.31902927,0.04290524
1356,0.043956492,0.038194034
1357,1.6357594,0.031327758
1358,1.6378014,0.044389572
1359,1.6558895,0.042100586
1360,0.1442656,0.03591783
1361,1.0954615,0.051101018
1362,0.84484553,0.036447167
1363,-0.051166195,0.04278612
1364,0.21206325,0.043039992
1365,2.665065,0.037288994
1366,0.35226068,0.041629925
1367,0.28238687,0.04186008
1368,0.8237279,0.072913915
1369,0.33449358,0.044671085
1370,0.47407892,0.03214747
1371,2.177782,0.041800633
1372,0.10147663,0.077910885
1373,0.15211716,0.038353283
1374,2.8502038,0.037971064
1375,1.5537682,0.030198943
1376,-0.10628739,0.07098189
1377,1.1574925,0.08362097
1378,-0.00018763915,0.039226636
1379,0.46335638,0.039579388
1380,0.2993076,0.035633616
1381,-0.09395353,0.038154904
1382,0.391314,0.07396001
1383,0.17305166,0.037052847
1384,-0.14725886,0.0731351
1385,-0.1033233,0.03789348
1386,0.32800075,0.04524218
1387,0.42266628,0.04038252
1388,-0.0045577865,0.04560022
1389,2.0766504,0.039046664
1390,0.61623704,0.04054165
1391,2.142097,0.031202164
1392,1.201014,0.08896312
1393,1.9179454,0.03624301
1394,2.1194673,0.03245045
1395,0.10177456,0.039501008
1396,0.061274536,0.042280246
1397,0.029122721,0.048988894
1398,0.22074534,0.05197033
1399,1.8519214,0.05389433
1400,2.8243284,0.04543984
1401,1.8636794,0.036257837
1402,1.8676792,0.044425268
1403,1.2694917,0.058192827
1404,0.5769846,0.059823327
1405,1.4792527,0.036881324
1406,0.5022154,0.036554173
1407,1.5946512,0.047180746
1408,0.12945095,0.03347228
1409,1.3569105,0.039228816
1410,0.28103417,0.050821878
1411,1.4898936,0.21799374
1412,2.1693141,0.054498903
1413,1.3139162,0.04482828
1414,0.46164548,0.040931813
1415,1.7540165,0.045368753
1416,-0.12969036,0.042346634
1417,0.9636968,0.06581025
1418,0.4000639,0.03896228
1419,0.9839593,0.03859417
1420,1.3379006,0.044934735
1421,2.2904165,0.042313725
1422,0.27874005,0.055607736
1423,0.1762568,0.042137735
1424,-0.06080706,0.08640814
1425,0.42182636,0.041903984
1426,-0.110204056,0.08283856
1427,0.1529999,0.0724765
1428,0.6358276,0.040965457
1429,0.07531777,0.032192722
1430,0.93335,0.039105017
1431,0.43385068,0.042767048
1432,1.7377347,0.04249414
1433,0.13131812,0.031019466
1434,2.180752,0.04813857
1435,0.10470479,0.07938746
1436,-0.090064675,0.040075064
1437,0.342935,0.04278475
1438,-0.05659823,0.04255035
1439,1.1417013,0.044999354
1440,-0.050437715,0.08023826
1441,0.09577394,0.041124493
1442,0.40749702,0.03587551
1443,0.03172497,0.040906522
1444,-0.046567537,0.051807463
1445,-0.16135979,0.034645427
1446,0.34113157,0.04683249
1447,0.49424782,0.041332234
1448,0.11862802,0.040267795
1449,0.25739238,0.04673534
1450,2.228678,0.037400737
1451,0.19418363,0.045115817
1452,0.8061377,0.06355707
1453,0.6695773,0.037815657
1454,0.64273685,0.039875425
1455,0.743993,0.038094662
1456,0.39360228,0.06954087
1457,0.37687948,0.03760385
1458,4.1912117,0.09252105
1459,0.812779,0.046735905
1460,0.48261213,0.037501555
1461,0.34787813,0.034302108
1462,0.29148135,0.04294407
1463,0.35815406,0.04758572
1464,0.41279823,0.04193656
1465,1.5677121,0.042646542
1466,0.04379484,0.041226078
1467,0.0669837,0.082969904
1468,0.115211904,0.039659135
1469,0.11684258,0.040186953
1470,-0.024882449,0.035959348
1471,0.19085073,0.04456209
1472,1.2857639,0.03646579
1473,0.012001367,0.07286016
1474,0.08482312,0.03899163
1475,1.8763269,0.04499559
1476,1.546803,0.054179497
1477,0.9451622,0.03518142
1478,0.5007927,0.041445807
1479,0.43877393,0.03135606
1480,0.089265324,0.048106417
1481,-0.05919117,0.04723135
1482,0.18380378,0.042656135
1483,0.9106072,0.03490287
1484,0.7181997,0.034603857
1485,0.3293069,0.048053816
1486,2.2096155,0.036835253
1487,2.9190478,0.03689258
1488,1.768709,0.034068014
1489,0.07556904,0.034578063
1490,0.53921854,0.048928507
1491,-0.14623812,0.04486817
1492,0.7530367,0.04373709
1493,0.95199025,0.033965122
1494,4.484246,0.070214085
1495,1.6648238,0.33539858
1496,0.7038666,0.07308413
1497,0.90414596,0.044878658
1498,1.410655,0.049144052
1499,1.3957965,0.038358215
1500,1.7393554,0.07203478
1501,0.5345565,0.03849702
1502,2.344029,0.046029624
1503,1.4369159,0.033366214
1504,0.64989674,0.037859388
1505,-0.10255171,0.035312958
1506,1.2808285,0.043434434
1507,1.6862699,0.19084626
1508,-0.041347746,0.05027584
1509,0.09396856,0.087383635
1510,1.6249257,0.053105254
1511,0.3805773,0.03698162
1512,1.4118224,0.23119271
1513,0.2297548,0.043991406
1514,0.31176025,0.03888557
1515,0.44950116,0.034449767
1516,1.2328398,0.2203693
1517,-0.025836952,0.044401776
1518,0.7677636,0.043211486
1519,0.10214422,0.03860369
1520,0.12397552,0.04088009
1521,0.1105681,0.03492693
1522,0.88555115,0.050644204
1523,0.44240862,0.045958243
1524,2.0074193,0.034399897
1525,-0.05604906,0.038150314
1526,1.1004059,0.047741096
1527,0.041029807,0.036393832
1528,0.07106646,0.06894845
1529,-0.10278377,0.0448268
1530,0.64049953,0.042907525
1531,0.724184,0.047475453
1532,1.4104855,0.03132475
1533,1.3190877,0.04088387
1534,1.4174157,0.2097541
1535,-0.0733442,0.04321651
1536,1.0439818,0.03038364
1537,0.16253462,0.04848796
1538,0.083730444,0.032014247
1539,0.3919605,0.03895208
1540,0.3851593,0.034459673
1541,0.60698575,0.04849171
1542,0.09289377,0.036234383
1543,0.07047067,0.04465444
1544,0.6351286,0.03876666
1545,0.0747884,0.05578487
1546,0.108771645,0.07647762
1547,-0.0030242926,0.0432132
1548,1.0142382,0.033090502
1549,-0.088953644,0.082038075
1550,0.24420787,0.042228475
1551,0.2974714,0.040312793
1552,0.45988908,0.049431145
1553,0.9796846,0.04380498
1554,0.14128521,0.039211735
1555,0.27474317,0.037416354
1556,-0.0447551,0.039497115
1557,1.324052,0.044498242
1558,1.8900607,0.033848964
1559,0.32616577,0.03718138
1560,0.49550495,0.032900535
1561,0.30476227,0.067367315
1562,0.5981424,0.033294726
1563,2.3366563,0.04557687
1564,0.0880098,0.074281685
1565,0.11199807,0.03302868
1566,-0.0020737066,0.09003474
1567,0.11331445,0.043371994
1568,0.88299143,0.0555862
1569,0.12920114,0.04385621
1570,0.15969846,0.03828479
1571,1.2617276,0.261819
1572,-0.1687468,0.04018672
1573,-0.10454442,0.07991278
1574,-0.21944475,0.033172842
1575,-0.20673871,0.037179656
1576,-0.07376611,0.05038988
1577,0.8711606,0.047441352
1578,-0.039583184,0.035087276
1579,1.9565995,0.04131027
1580,0.37242734,0.040880434
1581,0.93165565,0.034401394
1582,2.027082,0.047771666
1583,1.4789026,0.044626392
1584,0.22583973,0.041190043
1585,0.391724,0.037220433
1586,-0.01581493,0.072372824
1587,2.1978924,0.09210702
1588,-0.1770719,0.042195447
1589,1.3301793,0.041967425
1590,0.49190614,0.04463825
1591,0.6878549,0.0741026
1592,1.0390229,0.038264252
1593,2.2534025,0.04240971
1594,-0.07088107,0.034777492
1595,1.1216708,0.040822413
1596,1.4221616,0.0401676
1597,-0.10810557,0.08148575
1598,-0.108878784,0.027379269
1599,0.109059475,0.033242147
1600,-0.020154145,0.06943913
1601,0.35032856,0.028164791
1602,0.17878205,0.041071635
1603,-0.13183667,0.046143353
1604,0.3162819,0.038796593
1605,-0.1236915,0.08579465
1606,0.12847677,0.04139068
1607,2.347215,0.057003308
1608,1.3018262,0.040939026
1609,0.59616053,0.07416005
1610,0.4108809,0.03416168
1611,0.22655436,0.07192197
1612,-0.13876194,0.030287884
1613,-0.08307582,0.051390152
1614,0.8499541,0.03801502
1615,1.2967222,0.1889098
1616,0.2345627,0.043362293
1617,0.6828602,0.04899843
1618,0.071662664,0.06306081
1619,0.15782557,0.040590987
1620,0.19180258,0.05775736
1621,-0.08134739,0.038134597
1622,1.9288622,0.034563668
1623,0.75967056,0.048577446
1624,0.11417925,0.03341337
1625,4.9841685,0.035873782
1626,4.283382,0.051536333
1627,-0.13371892,0.0356595
1628,0.5335338,0.069489285
1629,0.4023895,0.039192595
1630,0.38271296,0.0743461
1631,1.6435183,0.19578348
1632,0.11323796,0.040949892
1633,0.4804511,0.052045584
1634,0.42110777,0.040330883
1635,0.43379387,0.039164167
1636,0.06447476,0.041915756
1637,1.8693885,0.032199185
1638,1.8478733,0.04084461
1639,3.9611995,0.04510306
1640,1.4450712,0.060071226
1641,0.11056952,0.04534825
1642,0.28916413,0.045194894
1643,0.4212692,0.050269376
1644,-0.11660571,0.091695316
1645,0.34025922,0.04738735
1646,0.10192268,0.038706224
1647,0.05657367,0.037075933
1648,0.005949135,0.03822501
1649,0.5822896,0.044021178
1650,0.94852036,0.04151694
1651,0.074781455,0.037597883
1652,0.3256762,0.0519426
1653,0.5380922,0.03759249
1654,0.23748034,0.076264456
1655,0.5110554,0.038800377
1656,0.3733645,0.038530514
1657,0.27568516,0.04703154
1658,1.2615575,0.043479517
1659,0.29264122,0.041961137
1660,0.70841026,0.049528264
1661,1.4294059,0.1723922
1662,0.63902825,0.040598083
1663,3.6998382,0.06873624
1664,-0.2457427,0.08479854
1665,0.06467867,0.052522797
1666,-0.00021982845,0.040506735
1667,1.7462682,0.2576223
1668,-0.058692344,0.04276556
1669,-0.0655012,0.03525128
1670,-0.09844981,0.07904287
1671,1.4032737,0.044881396
1672,0.2453602,0.03356785
1673,-0.122227654,0.08586117
1674,0.10649195,0.03716151
1675,-0.119617425,0.03618897
1676,0.08288701,0.039086558
1677,0.25375992,0.035330217
1678,-0.08277802,0.0409103
1679,-0.06264661,0.033585716
1680,0.017383557,0.042669386
1681,0.19179103,0.036428776
1682,0.8560221,0.032352004
1683,1.1951141,0.037165646
1684,0.6565139,0.044913422
1685,0.1640289,0.037778005
1686,2.1524615,0.045603063
1687,2.0417092,0.0385187
1688,0.8352877,0.035778206
1689,0.4347734,0.03374824
1690,0.6315554,0.08597024
1691,0.12507752,0.04772291
1692,0.027074926,0.072813496
1693,0.5237463,0.035816967
1694,1.1534404,0.04243016
1695,0.007376218,0.044148594
1696,1.2925824,0.036098484
1697,2.5414975,0.057677016
1698,-0.1668737,0.03533183
1699,0.039471593,0.041190617
1700,0.2861939,0.03916233
1701,-0.035600018,0.06805902
1702,-0.051816784,0.043601293
1703,-0.063206404,0.03676206
1704,0.18004155,0.042156134
1705,1.4731379,0.2106822
1706,1.5387224,0.03447361
1707,0.53142667,0.039055604
1708,-0.10220139,0.03654314
1709,1.9326111,0.04590507
1710,1.360527,0.07357179
1711,1.4566349,0.2882798
1712,0.15950218,0.037846535
1713,1.6354992,0.08097104
1714,0.012359449,0.041886717
1715,1.6650453,0.025010625
1716,-0.05969536,0.036974154
1717,-0.06677059,0.040674314
1718,-0.14772186,0.043799277
1719,0.07806584,0.034234144
1720,1.6598028,0.03020253
1721,0.10634937,0.04159402
1722,0.7010032,0.040454306
1723,0.218924,0.039440274
1724,-0.04477282,0.025395386
1725,2.3415058,0.030700449
1726,1.3947355,0.032064237
1727,0.092760846,0.046587203
1728,0.4609784,0.04719985
1729,1.1891882,0.036443718
1730,1.600039,0.03629704
1731,0.25551796,0.041145544
1732,2.912853,0.03749053
1733,0.29023355,0.038138725
1734,-0.11785355,0.044587173
1735,0.8013738,0.04612639
1736,0.48052233,0.040730055
1737,1.1047406,0.042816043
1738,0.06075655,0.032063775
1739,0.09686316,0.04380384
1740,0.703658,0.055014323
1741,2.3695498,0.04118375
1742,0.29072312,0.034843583
1743,0.09667614,0.042792518
1744,1.2891623,0.048265006
1745,0.5756927,0.04289131
1746,0.7442584,0.080160476
1747,2.7253523,0.049180254
1748,2.294187,0.087294936
1749,-0.12830484,0.04601608
1750,-0.15636179,0.034539483
1751,0.8000135,0.04362492
1752,0.66326416,0.037046414
1753,0.06351114,0.042510938
1754,0.7207109,0.037521075
1755,1.7814392,0.036646802
1756,0.5915711,0.076377116
1757,0.62930506,0.056209363
1758,0.8946917,0.04084427
1759,-0.11183965,0.066572964
1760,0.76513743,0.041885804
1761,0.6293875,0.042533327
1762,0.13910435,0.037872933
1763,-0.069982015,0.03929862
1764,-0.07097102,0.04498317
1765,0.40644875,0.04371986
1766,0.25619826,0.040044602
1767,0.08427991,0.05557537
1768,2.8403492,0.045048814
1769,0.18474834,0.033839285
1770,1.4735236,0.18863887
1771,0.5161489,0.0318862
1772,1.1242561,0.03692682
1773,0.41668412,0.040233213
1774,1.1128752,0.033184722
1775,1.1244206,0.06959437
1776,0.0039461725,0.04497941
1777,3.191398,0.03802156
1778,1.5785403,0.31739035
1779,0.54696435,0.041123345
1780,0.15926506,0.045914747
1781,-0.16570723,0.0653361
1782,0.40314677,0.04249677
1783,0.3127411,0.043938015
1784,1.1125747,0.04743544
1785,0.2664572,0.03324134
1786,1.6535934,0.04588321
1787,0.84253997,0.044950236
1788,0.88246864,0.08704561
1789,-0.13919772,0.036505327
1790,-0.12039111,0.040668137
1791,0.29017875,0.074398994
1792,0.24961959,0.037845615
1793,0.9743845,0.03169462
1794,0.8096876,0.039400622
1795,0.6261303,0.038556438
1796,0.8291365,0.037872933
1797,1.4492435,0.029484816
1798,1.4699073,0.039104097
1799,0.9475371,0.038518585
1800,0.3516835,0.038989335
1801,1.9640467,0.048882302
1802,0.6221937,0.047640506
1803,0.52745247,0.045562062
1804,1.3191129,0.039931554
1805,1.3079543,0.046278007
1806,0.19001065,0.042241048
1807,0.18745348,0.044953424
1808,1.9208282,0.04110836
1809,0.6685501,0.038736615
1810,-0.08312753,0.07211287
1811,0.3107306,0.041543704
1812,0.25712714,0.044647712
1813,1.177305,0.03834881
1814,0.35077485,0.036806297
1815,0.55816585,0.048205256
1816,-0.25723585,0.047500122
1817,-0.17341757,0.040531464
1818,-0.054624476,0.050416626
1819,1.44208,0.042792402
1820,0.25688767,0.036177475
1821,-0.013763688,0.047924057
1822,0.35634252,0.03250503
1823,0.41468227,0.0557648
1824,-0.082530536,0.040457282
1825,0.09724602,0.039497115
1826,2.5146205,0.041779254
1827,1.4742056,0.040189587
1828,0.54298544,0.04304342
1829,0.061913643,0.037910577
1830,1.4101034,0.033950716
1831,0.04470496,0.046127073
1832,0.053713556,0.042483743
1833,2.2769582,0.03253619
1834,0.6315221,0.035306513
1835,-0.076420926,0.050535295
1836,-0.0139744,0.04336617
1837,-0.085194506,0.04223042
1838,-0.13433585,0.045466498
1839,0.18536973,0.059981637
1840,0.055500317,0.06248368
1841,0.15531603,0.04920658
1842,0.89301604,0.034171242
1843,0.63485307,0.0353843
1844,0.44499576,0.040062353
1845,0.31261224,0.03503456
1846,1.4332325,0.042152137
1847,0.98687834,0.046625774
1848,1.1777235,0.052385926
1849,0.063011825,0.04096031
1850,0.5248152,0.04124976
1851,0.3071546,0.03264777
1852,0.5362452,0.038507458
1853,0.13799666,0.0452301
1854,-0.062049452,0.09248399
1855,0.8653195,0.04056672
1856,2.4568243,0.044343844
1857,0.061417185,0.040212717
1858,0.1438053,0.03676815
1859,0.33248284,0.0348323
1860,0.6560053,0.049118858
1861,0.29161546,0.036938082
1862,0.17259255,0.037216295
1863,1.8174766,0.045162305
1864,0.47354174,0.040722616
1865,0.20563981,0.04209087
1866,-0.014676889,0.08703577
1867,-0.1358787,0.038220998
1868,2.327989,0.043840237
1869,3.3764381,0.048581537
1870,0.8022434,0.03902832
1871,1.6186414,0.044652615
1872,1.0030115,0.05229327
1873,0.3621677,0.044542708
1874,0.6434355,0.046732493
1875,2.6905954,0.045040153
1876,0.5640103,0.041060537
1877,1.3534749,0.041025184
1878,1.609813,0.038239814
1879,0.76167285,0.041053098
1880,0.7386078,0.03703527
1881,-0.050204653,0.04963717
1882,-0.04528298,0.048480015
1883,0.08540156,0.044139467
1884,-0.11329601,0.04146216
1885,0.0857047,0.034906898
1886,-0.032998543,0.062480208
1887,0.29607663,0.041277215
1888,0.4395047,0.03261304
1889,2.4700058,0.040654056
1890,0.97215545,0.082257584
1891,0.5520075,0.04807097
1892,-0.07547175,0.05085689
1893,-0.2118843,0.08620354
1894,0.73579675,0.07480837
1895,2.2409134,0.031942084
1896,0.25475585,0.03670518
1897,0.33351427,0.037549663
1898,0.12545641,0.040107932
1899,0.032107893,0.89378214
1900,0.1475196,0.07151586
1901,0.28826907,0.05525214
1902,0.060049817,0.035940025
1903,0.14609477,0.030657558
1904,-0.074378505,0.055234652
1905,0.50552845,0.044516943
1906,0.56284654,0.050527815
